Sub-Borough Area,year,unit_occ_own_pct,hp_first_fhava_pct,hp_first_orig_lmi_app_pct,unit_num,hh_inc_own_med_adj,hh_inc_rent_med_adj,rent_burden_med,voucher_pct,rent_pct_nycha,Poverty rate,Population,pop_race_asian_pct,pop_race_black_pct,pop_race_hisp_pct,pop_race_white_pct,sb
Rockaways,2016.0,0.342487,0.283378746594005,0.226775956284153,45418.0,92752.1061226814,32750.8893019194,0.328,0.135382095599328,,0.228162,127381.0,0.038954,0.354778,0.272882,0.299056,52.0
North Shore,2016.0,0.567535,0.238583410997204,0.207828518173346,65652.0,95161.5890797942,29100.81874205,0.365,0.114223852238081,,0.209689,174943.0,0.0899379,0.23327,0.303842,0.351777,53.0
Mid-Island,2016.0,0.739379,0.112068965517241,0.0,51861.0,106052.576728115,37257.1107702238,0.337,0.0165478149570305,,0.119828,142815.0,0.121829,0.0218955,0.147513,0.679053,54.0
South Shore,2016.0,0.818131,0.155570652173913,0.0,61878.0,103876.872841873,48669.6855011106,0.25,0.0267619047619048,,0.0588977,158257.0,0.0444909,0.00854307,0.0843249,0.848632,55.0
Greenwich Village/Financial District,2016.0,0.280275,0.0,0.0169660678642715,87577.0,218304.974415735,124812.048392915,0.236,0.00773606370875995,,0.0800945,152813.0,0.139098,0.0183165,0.0565593,0.758345,29.0
Lower East Side/Chinatown,2016.0,0.109666,0.0,0.305970149253731,81611.0,93702.8076775578,38526.7908795778,0.303,0.0248328023994486,,0.254788,159296.0,0.335112,0.0887216,0.223835,0.331747,30.0
Morningside Heights/Hamilton Heights,2016.0,0.154342,0.0,0.424778761061947,51246.0,104947.061477417,41796.5808174966,0.326,0.0788081395348837,,0.275085,125195.0,0.0861296,0.216494,0.368513,0.287783,35.0
Central Harlem,2016.0,0.117165,0.0,0.78,65056.0,95647.8495472064,40924.8446376702,0.295,0.0660311229496705,,0.271841,143487.0,0.0488894,0.527922,0.267397,0.132583,36.0
East Harlem,2016.0,0.065954,0.0,0.813953488372093,55045.0,122190.605744879,33155.0673400034,0.287,0.0949814853839901,,0.322974,134279.0,0.0826563,0.303219,0.435139,0.15861,37.0
Washington Heights/Inwood,2016.0,0.0962008,0.00324675324675325,0.483766233766234,81198.0,104915.890934634,52444.4382321113,0.301,0.0750153846153846,,0.222231,238759.0,0.0286733,0.0879255,0.672967,0.190075,38.0
Mott Haven/Hunts Point,2016.0,0.0745697,0.48,1.0,57275.0,84745.4326998652,26517.8197634462,0.348,0.15294475306083,,0.369278,166272.0,0.00880485,0.292701,0.668254,0.0181329,1.0
Morrisania/Belmont,2016.0,0.0679488,0.630434782608696,1.0,62272.0,68642.7302982553,24630.9629069922,0.356,0.192996308230725,,0.363162,174740.0,0.0105299,0.28971,0.638617,0.0497539,2.0
Highbridge/South Concourse,2016.0,0.0573797,0.2,1.0,52541.0,56992.2204241262,31640.1789607579,0.357,0.125587804291245,,0.348673,151835.0,0.0182567,0.260032,0.688708,0.0216485,3.0
University Heights/Fordham,2016.0,0.0276289,0.566666666666667,1.0,48893.0,75118.9300704346,26555.2244147856,0.392,0.189704873026767,,0.410585,135115.0,0.0129593,0.265159,0.703319,0.0101543,4.0
Kingsbridge Heights/Mosholu,2016.0,0.0637577,0.170731707317073,0.695121951219512,48352.0,56681.5540143907,34145.2515824046,0.373,0.146390982707521,,0.310326,138899.0,0.024939,0.155825,0.736175,0.062513,5.0
Riverdale/Kingsbridge,2016.0,0.321742,0.0380952380952381,0.0933333333333333,44552.0,101529.730970326,47560.0141780419,0.349,0.088241540421917,,0.178227,108865.0,0.0456161,0.121334,0.504083,0.303927,6.0
Soundview/Parkchester,2016.0,0.218719,0.379411764705882,0.635294117647059,66637.0,71631.9853511287,34409.1621779659,0.34,0.128859282356554,,0.280115,193240.0,0.0836887,0.282964,0.560526,0.0290727,7.0
Throgs Neck/Co-op City,2016.0,0.496131,0.324808184143222,0.104859335038363,45659.0,78541.4556679893,44073.069458736,0.296,0.0422032890826233,,0.146938,111431.0,0.0165214,0.28974,0.392916,0.287416,8.0
Pelham Parkway,2016.0,0.286177,0.37037037037037,0.413105413105413,47176.0,80567.5409488732,45772.903058493,0.326,0.0894160583941606,,0.196,124632.0,0.0794178,0.211727,0.450165,0.22816,9.0
Williamsbridge/Baychester,2016.0,0.383343,0.686131386861314,0.313868613138686,52431.0,78755.4933950981,39075.3924325556,0.348,0.130738196488933,,0.17581,150691.0,0.0448467,0.704395,0.184377,0.048689,10.0
Williamsburg/Greenpoint,2016.0,0.133304,0.0,0.473551637279597,70240.0,120474.147855638,63657.521489188,0.301,0.0742896399061122,,0.208639,166361.0,0.0642518,0.0379777,0.234959,0.644634,11.0
Brooklyn Heights/Fort Greene,2016.0,0.294815,0.0,0.238379022646007,66909.0,130526.6479031,79336.3045089514,0.262,0.0200918646264829,,0.155473,143328.0,0.0980478,0.244907,0.125042,0.486262,12.0
Bedford Stuyvesant,2016.0,0.248569,0.0543478260869565,0.735507246376812,58114.0,88642.7895658117,43427.8392231314,0.32,0.091137807409271,,0.266738,148237.0,0.054649,0.490498,0.169067,0.262168,13.0
Bushwick,2016.0,0.1484,0.0655737704918033,0.983606557377049,52009.0,93292.3955309172,41965.9407666167,0.337,0.0478898053976135,,0.286924,139306.0,0.0601912,0.196137,0.554075,0.174924,14.0
East New York/Starrett City,2016.0,0.247551,0.653721682847896,0.84789644012945,61865.0,77918.0448123327,31837.5923983825,0.331,0.144949184313036,,0.290926,160769.0,0.059601,0.517276,0.354223,0.0489336,15.0
Park Slope/Carroll Gardens,2016.0,0.366042,0.00322061191626409,0.0,51064.0,152034.322423253,91023.1800163272,0.248,0.0152169829043772,,0.1058,114007.0,0.0564702,0.0987483,0.143123,0.644057,16.0
Sunset Park,2016.0,0.263397,0.0106382978723404,0.444839857651246,48750.0,91867.9017257418,48593.8371803391,0.333,0.0286827932994138,,0.257568,149399.0,0.33021,0.0312586,0.393918,0.228087,17.0
North Crown Heights/Prospect Heights,2016.0,0.182805,0.0474683544303797,0.509493670886076,60882.0,121483.034423709,45238.8477588138,0.317,0.0534859671484572,,0.226958,134788.0,0.0411535,0.561778,0.121049,0.234828,18.0
South Crown Heights,2016.0,0.167109,0.0656934306569343,0.81021897810219,46293.0,74329.2763199362,48898.269481518,0.319,0.0372579951240499,,0.182502,110382.0,0.0266076,0.64689,0.0878042,0.221739,19.0
Bay Ridge,2016.0,0.429245,0.0,0.171296296296296,52340.0,92265.8456552693,56163.0839861029,0.315,0.0159733260962277,,0.150407,118804.0,0.24059,0.0166661,0.159532,0.558399,20.0
Bensonhurst,2016.0,0.339024,0.00961538461538462,0.692307692307692,68644.0,84158.3874774552,43582.6529189528,0.354,0.0485122285822414,,0.151707,189426.0,0.412251,0.00947072,0.166234,0.39598,21.0
Borough Park,2016.0,0.33623,0.0125786163522013,0.764150943396226,45881.0,86598.0019592581,34581.6391813643,0.48,0.123595907562424,,0.316976,151250.0,0.142486,0.0230545,0.109031,0.702334,22.0
Coney Island,2016.0,0.297057,0.0367231638418079,0.533898305084746,50618.0,88503.5611413817,28134.5319157823,0.33,0.162408557879646,,0.219073,116847.0,0.145207,0.0880211,0.172063,0.551841,23.0
Flatbush,2016.0,0.211678,0.0134408602150538,0.481182795698925,60496.0,106197.000243009,46552.1666280637,0.352,0.063841846335215,,0.212233,163620.0,0.0987899,0.307316,0.183107,0.380198,24.0
Sheepshead Bay/Gravesend,2016.0,0.45985,0.0335766423357664,0.2,62174.0,81080.8158866972,45564.060421848,0.332,0.0605874526660526,,0.161769,159017.0,0.165435,0.0388638,0.11207,0.644579,25.0
Chelsea/Clinton/Midtown,2017.0,0.235842,0.0,0.0260756192959583,110677.0,143566.751377923,96882.0803999702,0.255,0.0199804113614104,,0.137894,152455.0,0.156433,0.0682628,0.156407,0.593375,31.0
Stuyvesant Town/Turtle Bay,2017.0,0.347742,0.0,0.0504201680672269,95922.0,137027.37145464,109468.628854461,0.267,0.0155195039844805,,0.0801357,149674.0,0.148957,0.0398199,0.0987079,0.684608,32.0
Upper West Side,2017.0,0.40162,0.0,0.0171717171717172,117342.0,189348.525268136,105374.000752272,0.222,0.0225652990175528,,0.0991088,207134.0,0.0869292,0.0572818,0.13091,0.691287,33.0
Upper East Side,2017.0,0.368896,0.0,0.0,133677.0,213619.744160584,108009.318888723,0.248,0.0133142703958538,,0.0606219,214219.0,0.1069,0.0141304,0.108095,0.746246,34.0
Brownsville/Ocean Hill,2017.0,0.156631,0.421052631578947,0.954887218045113,52301.0,62498.6179390734,14150.8227543572,0.477,0.110865487674169,,0.398762,111511.0,0.0190205,0.713257,0.198187,0.0425788,26.0
East Flatbush,2017.0,0.346711,0.354716981132075,0.452830188679245,57792.0,78995.342607627,42678.7020706093,0.364,0.0427545016409923,,0.136625,140087.0,0.0205087,0.870538,0.061783,0.0270261,27.0
Flatlands/Canarsie,2017.0,0.568533,0.262148337595908,0.020460358056266,75351.0,102119.087323104,51146.1647139878,0.297,0.0246448473432227,,0.0889643,215637.0,0.0465736,0.621902,0.0876519,0.223672,28.0
Astoria,2017.0,0.182179,0.010752688172043,0.268817204301075,83253.0,83986.7533703262,64758.9178720393,0.275,0.00507840720751349,,0.130441,164321.0,0.166954,0.0819372,0.242897,0.474918,39.0
Sunnyside/Woodside,2017.0,0.294996,0.00397614314115308,0.25844930417495,61715.0,91140.6332302994,62807.3965142261,0.31,0.00610810810810811,,0.0926973,133822.0,0.363453,0.0121878,0.309,0.29549,40.0
Jackson Heights,2017.0,0.380876,0.0549828178694158,0.625429553264605,59398.0,82210.5122597944,49333.2370400715,0.367,0.0122587376108503,,0.135181,170222.0,0.187426,0.0506339,0.624714,0.122928,41.0
Elmhurst/Corona,2017.0,0.224858,0.0358974358974359,0.758974358974359,47582.0,63415.7820236854,51571.1174065247,0.338,0.0146933300816974,,0.155565,146301.0,0.327161,0.050191,0.558451,0.0545724,42.0
Middle Village/Ridgewood,2017.0,0.397323,0.0819327731092437,0.0840336134453782,68927.0,91382.1531059139,64219.8292045285,0.285,0.0153415542235484,,0.0844256,199043.0,0.0885437,0.00858608,0.384063,0.500862,43.0
Rego Park/Forest Hills,2017.0,0.451854,0.00212314225053079,0.0636942675159236,56172.0,89316.4957731268,67426.846287055,0.296,0.0136830102622577,,0.0814506,118922.0,0.294546,0.034283,0.154017,0.474689,44.0
Flushing/Whitestone,2017.0,0.457821,0.00355239786856128,0.355239786856128,98576.0,73348.6690600328,38296.6958885744,0.418,0.0046263493518943,,0.161814,260282.0,0.545416,0.0206392,0.184446,0.232632,45.0
Hillcrest/Fresh Meadows,2017.0,0.485536,0.0197869101978691,0.0684931506849315,58537.0,85040.4729964249,53250.5467525696,0.333,0.00729450608515376,,0.123256,164291.0,0.344237,0.121297,0.197801,0.291684,46.0
Ozone Park/Woodhaven,2017.0,0.45866,0.157712305025997,0.233968804159445,49386.0,84910.0318821689,59777.6978213913,0.308,0.0366379310344828,,0.121566,152283.0,0.256109,0.0544119,0.42901,0.176513,47.0
South Ozone Park/Howard Beach,2017.0,0.643804,0.267477203647416,0.247720364741641,41104.0,84582.910025324,55116.4661291524,0.333,0.0255162241887906,,0.1038,139323.0,0.267336,0.132785,0.259713,0.217961,48.0
Bayside/Little Neck,2017.0,0.729622,0.00231481481481481,0.00115740740740741,44245.0,79222.5954863697,55813.5108334575,0.39,0.0,,0.0975641,118670.0,0.459847,0.0248336,0.123831,0.375074,49.0
Jamaica,2017.0,0.493692,0.577497129735936,0.262916188289323,78537.0,92767.0708736779,42819.3338969164,0.341,0.037970662970663,,0.112985,249331.0,0.145874,0.592024,0.167103,0.0144467,50.0
Queens Village,2017.0,0.725181,0.383920505871725,0.025293586269196,62184.0,97994.906155966,62296.8418404588,0.29,0.0195749440715884,,0.0886994,208786.0,0.15662,0.53859,0.147199,0.0960649,51.0
Rockaways,2017.0,0.340872,0.301449275362319,0.373913043478261,47651.0,107245.01548488,40016.8880828244,0.298,0.175435865504359,,0.19763,133051.0,0.0382861,0.39191,0.205718,0.330753,52.0
North Shore,2017.0,0.564244,0.177816901408451,0.227992957746479,69909.0,94202.9422016982,29002.76649784,0.366,0.104901511681173,,0.178726,176632.0,0.0883532,0.199086,0.310889,0.384664,53.0
Mid-Island,2017.0,0.710831,0.0574121679520137,0.0197086546700943,51897.0,102140.487818412,52204.979696112,0.292,0.00460866110448947,,0.101521,143766.0,0.155266,0.0591934,0.124717,0.640562,54.0
South Shore,2017.0,0.828768,0.125563425627817,0.0,58766.0,109302.520248026,49417.8199500968,0.329,0.0206520599643569,,0.0658694,159060.0,0.0481013,0.0140136,0.101993,0.824764,55.0
Greenwich Village/Financial District,2017.0,0.306562,0.0,0.0145833333333333,87668.0,183669.241441978,128960.403794876,0.23,0.00712302305927804,,0.0884715,148982.0,0.165389,0.0206669,0.0565169,0.722081,29.0
Lower East Side/Chinatown,2017.0,0.116661,0.0,0.318367346938775,78557.0,86089.0972664978,36545.9315581707,0.313,0.0260848267134751,,0.272943,160490.0,0.360945,0.0651318,0.23622,0.31048,30.0
Morningside Heights/Hamilton Heights,2017.0,0.161914,0.0,0.407894736842105,55967.0,126717.428072397,41294.8033740504,0.326,0.0712388566018881,,0.227496,136017.0,0.102046,0.224413,0.364616,0.284604,35.0
Central Harlem,2017.0,0.149383,0.0,0.5,68377.0,135143.108796365,42817.2957545062,0.287,0.0646639281361441,,0.235349,147442.0,0.0412569,0.529734,0.247494,0.14873,36.0
East Harlem,2017.0,0.0864543,0.0,0.692307692307692,56576.0,87631.9710710562,32299.4618464174,0.295,0.0997544040508171,,0.315459,128316.0,0.0834658,0.26409,0.518719,0.118855,37.0
Washington Heights/Inwood,2017.0,0.0893363,0.0,0.591911764705882,81621.0,114002.47664606,52770.5642149561,0.3,0.0732692221407954,,0.18721,219998.0,0.0236411,0.0830053,0.668802,0.202343,38.0
Mott Haven/Hunts Point,2017.0,0.0533437,0.3,1.0,55274.0,73270.2005772382,20153.1521525398,0.38,0.14983417139189,,0.441854,156357.0,0.00327456,0.283607,0.671598,0.0334171,1.0
Morrisania/Belmont,2017.0,0.0680968,0.534246575342466,1.0,65863.0,69690.2034336362,23837.0945590645,0.348,0.180696177694059,,0.358108,188075.0,0.0132394,0.324652,0.617913,0.0381709,2.0
Highbridge/South Concourse,2017.0,0.0620336,0.102941176470588,1.0,53018.0,57826.1764635781,29806.8136786832,0.389,0.127861396859773,,0.364129,149710.0,0.00979227,0.27739,0.688277,0.0131454,3.0
University Heights/Fordham,2017.0,0.0371463,0.548387096774194,1.0,47911.0,68499.9282660509,28690.930709072,0.417,0.193983062742713,,0.364299,148339.0,0.0179589,0.244373,0.711047,0.0100243,4.0
Kingsbridge Heights/Mosholu,2017.0,0.0684677,0.0964912280701754,0.666666666666667,48439.0,48206.1442872039,34426.263451512,0.41,0.15578638470317,,0.329467,143540.0,0.0706841,0.112819,0.741034,0.0511634,5.0
Riverdale/Kingsbridge,2017.0,0.297166,0.00909090909090909,0.14,45703.0,105971.176478475,47937.1094890511,0.34,0.085590864949938,,0.184964,113242.0,0.0409654,0.11773,0.488079,0.314918,6.0
Soundview/Parkchester,2017.0,0.200732,0.285714285714286,0.634920634920635,67690.0,79353.0366006257,35209.9292082526,0.341,0.129938068874918,,0.246541,187975.0,0.0824205,0.302716,0.553962,0.0304243,7.0
Throgs Neck/Co-op City,2017.0,0.473529,0.319095477386935,0.118090452261307,47765.0,81198.5745531059,46608.2406375689,0.289,0.037146280763204,,0.102201,113395.0,0.0356012,0.287596,0.398607,0.255355,8.0
Pelham Parkway,2017.0,0.331997,0.273006134969325,0.503067484662577,45359.0,78759.9371592433,36150.5319305825,0.376,0.0951178778110071,,0.163771,120116.0,0.0935929,0.198225,0.423366,0.267458,9.0
Williamsbridge/Baychester,2017.0,0.405287,0.60613810741688,0.460358056265985,51829.0,88507.353236258,42640.9964360197,0.347,0.123001040422334,,0.146058,150411.0,0.0225715,0.671713,0.230116,0.0544774,10.0
Williamsburg/Greenpoint,2017.0,0.157502,0.0,0.157303370786517,69834.0,83032.9027223298,77201.7772866081,0.298,0.0821984534513202,,0.233335,152002.0,0.0701175,0.035618,0.215866,0.645393,11.0
Brooklyn Heights/Fort Greene,2017.0,0.330295,0.0,0.120934959349594,64915.0,138109.625074482,78781.3376545509,0.259,0.0217775879948759,,0.148676,135444.0,0.0904581,0.257597,0.148777,0.472143,12.0
Bedford Stuyvesant,2017.0,0.238024,0.023489932885906,0.590604026845638,58014.0,111591.354174736,38420.0035043945,0.306,0.0870790820234703,,0.243765,142027.0,0.02684,0.487696,0.194005,0.266111,13.0
Bushwick,2017.0,0.128726,0.0517241379310345,0.974137931034483,51437.0,87853.1095225681,49379.0952443021,0.33,0.0446449465664734,,0.271181,140474.0,0.0560744,0.170309,0.538698,0.214844,14.0
East New York/Starrett City,2017.0,0.219438,0.478787878787879,0.584848484848485,65828.0,68354.2010837182,31274.2762140623,0.367,0.127943326778601,,0.246757,176471.0,0.0379779,0.527662,0.381961,0.0389866,15.0
Park Slope/Carroll Gardens,2017.0,0.428073,0.00145348837209302,0.0232558139534884,50322.0,177286.798484284,111460.91306048,0.235,0.014275457194746,,0.0778846,116209.0,0.0715951,0.0609505,0.171957,0.638677,16.0
Sunset Park,2017.0,0.298689,0.0,0.39527027027027,46064.0,98332.2187248622,49207.8912818412,0.319,0.0293073691751604,,0.221474,144332.0,0.327252,0.0244506,0.398927,0.227469,17.0
North Crown Heights/Prospect Heights,2017.0,0.198106,0.032,0.370666666666667,60247.0,127502.112900343,48136.8474452555,0.303,0.0541679943135861,,0.199759,141725.0,0.0557982,0.557382,0.116663,0.241432,18.0
South Crown Heights,2017.0,0.173062,0.0463576158940397,0.635761589403974,48000.0,79143.10793237,46357.5491211083,0.338,0.0353018805674695,,0.191438,113212.0,0.018143,0.601818,0.0978695,0.255238,19.0
Bay Ridge,2017.0,0.419987,0.0023094688221709,0.113163972286374,52652.0,98894.7460300909,57471.5396841948,0.31,0.0108429261047159,,0.151506,123488.0,0.282068,0.0305941,0.157853,0.508584,20.0
Bensonhurst,2017.0,0.367448,0.00497512437810945,0.582089552238806,69030.0,92589.7524839863,41399.7677081782,0.363,0.047496381344913,,0.17261,205850.0,0.388749,0.0178382,0.155152,0.404469,21.0
Borough Park,2017.0,0.376767,0.00284090909090909,0.767045454545455,45876.0,88942.4966408461,34532.2468568449,0.439,0.133701570885729,,0.308085,146556.0,0.157387,0.0183002,0.120418,0.688945,22.0
Coney Island,2017.0,0.278232,0.0168067226890756,0.403361344537815,51108.0,78020.091464323,24617.7031021898,0.346,0.154851206198274,,0.248412,122009.0,0.1111987382,0.1253614616,0.1872535489,0.5542685331,23.0
Flatbush,2017.0,0.238938,0.00864553314121038,0.394812680115274,60275.0,110349.106375689,47959.5290555638,0.344,0.0640011302627861,,0.168204,150707.0,0.0883834,0.288626,0.150185,0.441658,24.0
Sheepshead Bay/Gravesend,2017.0,0.46743,0.023121387283237,0.254335260115607,65241.0,94188.6752048265,44608.8229331149,0.337,0.0565653825284862,,0.139837,171030.0,0.208104,0.05233,0.0798164,0.63707,25.0
Chelsea/Clinton/Midtown,2018.0,0.264013,0.0,0.0256410256410256,111306.0,134569.0,95723.0,0.258,,0.0356001,,,0.171294,0.0397819,0.152908,0.600627,31.0
Stuyvesant Town/Turtle Bay,2018.0,0.342122,0.0,0.0651906519065191,95084.0,163429.0,118060.0,0.257,,0.00963289,,,0.185281,0.031933,0.0820507,0.678678,32.0
Upper West Side,2018.0,0.375443,0.0,0.0208333333333333,115083.0,176975.0,99043.0,0.234,,0.0856952,,,0.107875,0.040874,0.140747,0.683985,33.0
Upper East Side,2018.0,0.33012,0.0,0.0,141685.0,216495.0,103707.0,0.26,,0.0182066,,,0.113509,0.0316527,0.0670175,0.758599,34.0
Brownsville/Ocean Hill,2018.0,0.1791,0.453237410071942,0.906474820143885,54613.0,76513.0,28595.0,0.366,,0.232281,,,0.00718099,0.700445,0.254987,0.0235081,26.0
East Flatbush,2018.0,0.3628,0.332167832167832,0.416083916083916,58175.0,92362.0,47359.0,0.319,,0.00412983,,,0.0124696,0.863041,0.070933,0.0314645,27.0
Flatlands/Canarsie,2018.0,0.584673,0.235802469135802,0.0234567901234568,72759.0,96097.0,49222.0,0.297,,0.155569,,,0.0621763,0.603607,0.0846759,0.223042,28.0
Astoria,2018.0,0.202329,0.0,0.269503546099291,88625.0,79541.0,62266.0,0.283,,0.136078,,,0.141766,0.0824822,0.243698,0.497927,39.0
Sunnyside/Woodside,2018.0,0.307184,0.0099601593625498,0.213147410358566,62542.0,75845.0,69934.0,0.301,,0.0,,,0.400145,0.0148884,0.27266,0.287286,40.0
Jackson Heights,2018.0,0.360775,0.0347222222222222,0.675347222222222,65316.0,78073.0,52331.0,0.354,,0.0,,,0.14781,0.0639705,0.672694,0.102296,41.0
Elmhurst/Corona,2018.0,0.23994,0.018957345971564,0.644549763033175,48857.0,71286.0,50378.0,0.371,,0.0,,,0.327527,0.041557,0.543412,0.0566705,42.0
Middle Village/Ridgewood,2018.0,0.390421,0.0588235294117647,0.0933062880324544,69027.0,97630.0,69284.0,0.293,,0.0,,,0.0850457,0.0200868,0.397177,0.4782,43.0
Rego Park/Forest Hills,2018.0,0.519559,0.0,0.0497572815533981,56937.0,91282.0,71889.0,0.293,,0.0,,,0.304483,0.0286694,0.143025,0.468693,44.0
Flushing/Whitestone,2018.0,0.471468,0.00183150183150183,0.323260073260073,93313.0,76417.0,37410.0,0.426,,0.020194,,,0.53482,0.0132971,0.198695,0.238519,45.0
Hillcrest/Fresh Meadows,2018.0,0.482134,0.0255255255255255,0.118618618618619,58181.0,94280.0,52913.0,0.34,,0.07265,,,0.333833,0.112924,0.209155,0.309881,46.0
Ozone Park/Woodhaven,2018.0,0.465102,0.130514705882353,0.222426470588235,47505.0,92528.0,60090.0,0.337,,0.0,,,0.246227,0.0589737,0.4245,0.187275,47.0
South Ozone Park/Howard Beach,2018.0,0.686486,0.234930448222566,0.241112828438949,41576.0,90590.0,55576.0,0.325,,0.000971739,,,0.271443,0.144892,0.228429,0.21001,48.0
Bayside/Little Neck,2018.0,0.674509,0.00457142857142857,0.00228571428571429,45398.0,95676.0,73347.0,0.32,,0.0,,,0.489269,0.0130979,0.109388,0.367596,49.0
Jamaica,2018.0,0.501471,0.50046511627907,0.252093023255814,80667.0,87755.0,47640.0,0.328,,0.0536303,,,0.133101,0.622719,0.147285,0.0216363,50.0
Queens Village,2018.0,0.761965,0.329125338142471,0.0261496844003607,61469.0,102695.0,65934.0,0.288,,0.00295155,,,0.177454,0.566763,0.115413,0.095089,51.0
Rockaways,2018.0,0.382187,0.266666666666667,0.377777777777778,46463.0,100680.0,45254.0,0.276,,0.102853,,,0.046571,0.356762,0.217676,0.355713,52.0
North Shore,2018.0,0.549799,0.143269230769231,0.249038461538462,68647.0,114627.0,33656.0,0.323,,0.11132,,,0.102643,0.213005,0.287865,0.373664,53.0
Mid-Island,2018.0,0.715122,0.0522875816993464,0.0196078431372549,50234.0,110926.0,56278.0,0.285,,0.107533,,,0.150529,0.0375001,0.145565,0.646692,54.0
South Shore,2018.0,0.820516,0.0837060702875399,0.000638977635782748,62305.0,95115.0,56567.0,0.271,,,,,0.0602812,0.00382029,0.113331,0.806174,55.0
Greenwich Village/Financial District,2018.0,0.316381,0.0,0.0247074122236671,93773.0,187615.0,137813.0,0.207,,0.0,,,0.144573,0.0171142,0.073622,0.726403,29.0
Lower East Side/Chinatown,2018.0,0.112564,0.0,0.347266881028939,78183.0,135573.0,41046.0,0.306,,0.226433,,,0.272766,0.0908512,0.255617,0.352826,30.0
Morningside Heights/Hamilton Heights,2018.0,0.16739,0.0,0.409090909090909,53497.0,157358.0,47997.0,0.32,,0.0838722,,,0.0825358,0.227915,0.404064,0.258918,35.0
Central Harlem,2018.0,0.0935746,0.0043859649122807,0.706140350877193,62494.0,132688.0,43489.0,0.298,,0.162657,,,0.0441668,0.561353,0.228797,0.137681,36.0
East Harlem,2018.0,0.0758708,0.0,0.593023255813954,56081.0,103320.0,29816.0,0.322,,0.337391,,,0.0737816,0.273159,0.464928,0.161083,37.0
Washington Heights/Inwood,2018.0,0.106937,0.0,0.559055118110236,79096.0,106905.0,50047.0,0.31,,0.0486281,,,0.0389133,0.0703981,0.694524,0.181732,38.0
Mott Haven/Hunts Point,2018.0,0.0855891,0.205882352941176,1.0,56250.0,68700.0,22804.0,0.379,,0.232651,,,0.00712792,0.270519,0.678286,0.0298165,1.0
Morrisania/Belmont,2018.0,0.0539929,0.459459459459459,1.0,64444.0,91486.0,24931.0,0.374,,0.130696,,,0.00931288,0.333451,0.600413,0.0424323,2.0
Highbridge/South Concourse,2018.0,0.0489665,0.107142857142857,0.982142857142857,51402.0,72480.0,32301.0,0.365,,0.0292635,,,0.00991686,0.285181,0.649236,0.0316095,3.0
University Heights/Fordham,2018.0,0.0343835,0.358974358974359,1.0,49749.0,51853.0,29691.0,0.382,,0.0286055,,,0.0128174,0.251961,0.704756,0.0131466,4.0
Kingsbridge Heights/Mosholu,2018.0,0.0699734,0.116279069767442,0.697674418604651,49211.0,76600.0,32940.0,0.379,,0.00542403,,,0.0401618,0.153314,0.72845,0.0475916,5.0
Riverdale/Kingsbridge,2018.0,0.358419,0.01171875,0.12890625,46452.0,105306.0,43117.0,0.353,,0.0336549,,,0.0386246,0.154231,0.498156,0.289088,6.0
Soundview/Parkchester,2018.0,0.212808,0.252307692307692,0.732307692307692,69963.0,77832.0,34407.0,0.343,,0.164707,,,0.111755,0.278367,0.561255,0.0250391,7.0
Throgs Neck/Co-op City,2018.0,0.423295,0.205357142857143,0.140625,48651.0,79620.0,41471.0,0.291,,0.0909091,,,0.0335514,0.294958,0.410394,0.245139,8.0
Pelham Parkway,2018.0,0.301802,0.199367088607595,0.541139240506329,46473.0,94138.0,43923.0,0.321,,0.105328,,,0.0708791,0.224092,0.481562,0.196068,9.0
Williamsbridge/Baychester,2018.0,0.328986,0.547911547911548,0.415233415233415,49914.0,81095.0,33047.0,0.374,,0.0868896,,,0.0176437,0.617597,0.255017,0.0744262,10.0
Williamsburg/Greenpoint,2018.0,0.158024,0.00239234449760766,0.241626794258373,71130.0,125069.0,73233.0,0.282,,0.0664916,,,0.0610293,0.0389824,0.207161,0.659018,11.0
Brooklyn Heights/Fort Greene,2018.0,0.313146,0.0,0.114864864864865,68858.0,161056.0,88082.0,0.274,,0.160102,,,0.0894386,0.201655,0.155853,0.495944,12.0
Bedford Stuyvesant,2018.0,0.239873,0.020979020979021,0.667832167832168,61257.0,90255.0,45897.0,0.329,,0.170683,,,0.0318985,0.460265,0.179097,0.301315,13.0
Bushwick,2018.0,0.135349,0.0394736842105263,0.993421052631579,50529.0,90795.0,48815.0,0.33,,0.108092,,,0.0422897,0.16443,0.531282,0.224049,14.0
East New York/Starrett City,2018.0,0.272524,0.503597122302158,0.766187050359712,66650.0,74944.0,34408.0,0.357,,0.156522,,,0.0322019,0.527592,0.388211,0.0333294,15.0
Park Slope/Carroll Gardens,2018.0,0.381639,0.0,0.0154320987654321,53847.0,197876.0,94427.0,0.259,,0.0944188,,,0.0926679,0.0777131,0.144064,0.621834,16.0
Sunset Park,2018.0,0.281451,0.0134228187919463,0.419463087248322,45903.0,86231.0,60276.0,0.319,,0.0,,,0.290235,0.0237893,0.390578,0.264045,17.0
North Crown Heights/Prospect Heights,2018.0,0.21792,0.0133689839572193,0.342245989304813,60263.0,120279.0,50268.0,0.304,,0.092533,,,0.039203,0.555706,0.112351,0.250992,18.0
South Crown Heights,2018.0,0.144853,0.0121212121212121,0.654545454545455,47454.0,88555.0,56162.0,0.29,,0.00696517,,,0.0196504,0.625915,0.0930748,0.235832,19.0
